ad_id;Street;City_Code
7553;Marienfelde; Schwanebeck b Bernau b Berlin (16341)
7554;Glienicke/Nordbahn (16548);1.085.000 4.796
7555;Glienicke ; Nordbahn (16548)
7556;Backnang; Backnang (71522)
7557;Akazienweg 32; Backnang (71522)
7558;Backnang; Backnang (71522)
7559;Backnang; Backnang (71522)
7560;Backnang; Backnang (71522)
7561;Backnang; Backnang (71522)
7562;Backnang; Backnang (71522)
7563;Maubach; Backnang / Maubach (71522)
7564;Backnang; Backnang (71522)
7565;Backnang; Backnang (71522)
7566;Backnang; Backnang (71522)
7567;Backnang; Backnang (71522)
7568;Gartenstrasse 135/1; Backnang (71522)
7569;Gartenstrasse 121; Backnang (71522)
7570;Backnang; Backnang (71522)
7571;Backnang; Backnang (71522)
7572;Backnang; Backnang (71522)
7573;Backnang; Backnang (71522)
7574;Backnang; Backnang (71522)
7575;Backnang; Backnang (71522)
7576;Backnang; Backnang (71522)
7577;Mittelschöntal; Backnang (71522)
7578;Backnang; Backnang (71522)
7579;Wilhelmstrasse 26; Backnang (71522)
7580;Backnang; Backnang (71522)
7581;Wilhelmstrasse 26; Backnang (71522)
7582;Backnang; Backnang (71522)
7583;Backnang; Backnang (71522)
7584;Backnang; Backnang (71522)
7585;Backnang; Backnang (71522)
7586;Backnang; Backnang (71522)
7587;Germannsweiler; Backnang (71522)
7588;Backnang; Backnang (71522)
7589;Backnang; Backnang (71522)
7590;Backnang; Backnang (71522)
7591;Backnang; Backnang (71522)
7592;Sachsenweiler; Backnang (71522)
7593;Backnang; Backnang (71522)
7594;Backnang; Backnang (71522)
7595;Backnang; Backnang (71522)
7596;Lange Gasse 18; Backnang (71522)
7597;Backnang; Backnang (71522)
7598;Backnang; Backnang (71522)
7599;Backnang; Backnang (71522)
7600;Backnang; Backnang (71522)
7601;Backnang; Backnang (71522)
7602;Backnang; Backnang (71522)
7603;Backnang; Backnang (71522)
7604;Backnang; Backnang (71522)
7605;Backnang; Backnang (71522)
7606;Backnang; Backnang (71522)
7607;Backnang; Backnang (71522)
7608;Gartenstrasse 125/3; Backnang (71522)
7609;Gartenstrasse 125/3; Backnang (71522)
7610;Backnang; Backnang (71522)
7611;Backnang; Backnang (71522)
7612;Unknown;Unknown
7613;Unterweissach; Weissach im Tal (71554)
7614;Unknown;Unknown
7615;Bad Munster am Stein-Ebernburg; Bad Kreuznach (55583)
7616;Bad Kreuznach; Bad Kreuznach (55543)
7617;Bad Kreuznach; Bad Kreuznach (55543)
7618;Bad Kreuznach; Bad Kreuznach (55545)
7619;Bad Kreuznach; Bad Kreuznach (55545)
7620;Winzenheim; Bad Kreuznach (55545)
7621;Bad Kreuznach; Bad Kreuznach (55543)
7622;Bad Munster am Stein-Ebernburg; Bad Kreuznach (55583)
7623;Bad Kreuznach; Bad Kreuznach (55545)
7624;Bad Kreuznach; Bad Kreuznach (55543)
7625;Bad Kreuznach; Bad Kreuznach (55543)
7626;Alzeyer Strasse 69; Bad Kreuznach (55543)
7627;Alzeyer Strasse 69; Bad Kreuznach (55543)
7628;Alzeyer Strasse 69; Bad Kreuznach (55543)
7629;Alzeyer Strasse 69; Bad Kreuznach (55543)
7630;Winzenheim; Bad Kreuznach (55545)
7631;Winzenheim; Bad Kreuznach (55545)
7632;Bad Kreuznach; Bad Kreuznach (55543)
7633;Bad Kreuznach; Bad Kreuznach (55543)
7634;Bad Kreuznach; Bad Kreuznach (55543)
7635;Bad Kreuznach; Bad Kreuznach (55543)
7636;Bad Kreuznach; Bad Kreuznach (55543)
7637;Bad Munster am Stein-Ebernburg; Bad Munster am Stein-Ebernburg / Ebernburg (55583)
7638;Bad Kreuznach; Bad Kreuznach (55545)
7639;Bad Kreuznach; Bad Kreuznach (55543)
7640;Bad Kreuznach; Bad Kreuznach (55543)
7641;Bad Kreuznach; Bad Kreuznach (55545)
7642;Bad Kreuznach; Bad Kreuznach (55543)
7643;Bad Kreuznach; Bad Kreuznach (55545)
7644;Bad Kreuznach; Bad Kreuznach (55543)
7645;Bad Kreuznach; Bad Kreuznach (55543)
7646;Bad Kreuznach; Bad Kreuznach (55545)
7647;Auf der Spreit 14; Bad Kreuznach (55583)
7648;Auf der Spreit 172; Bad Kreuznach (55583)
7649;Unknown;Unknown
7650;Bad Munster am Stein-Ebernburg; Bad Kreuznach (55583)
7651;Bad Kreuznach; Bad Kreuznach (55543)
7652;Bad Kreuznach; Bad Kreuznach (55545)
7653;Planig; Bad Kreuznach- (55545)
7654;Bad Kreuznach; Bad Kreuznach (55543)
7655;Bad Kreuznach; Bad Kreuznach (55543)
7656;Bad Munster am Stein-Ebernburg; Bad Kreuznach (55583)
7657;Alzeyer Strasse 69; Bad Kreuznach (55543)
7658;Alzeyer Strasse 69; Bad Kreuznach (55543)
7659;Alzeyer Strasse 69; Bad Kreuznach (55543)
7660;Alzeyer Strasse 69; Bad Kreuznach (55543)
7661;Alzeyer Strasse 69; Bad Kreuznach (55543)
7662;Alzeyer Strasse 69; Bad Kreuznach (55543)
7663;Alzeyer Strasse 69; Bad Kreuznach (55543)
7664;Alzeyer Strasse 69; Bad Kreuznach (55543)
7665;Alzeyer Strasse 69; Bad Kreuznach (55543)
7666;Alzeyer Strasse 69; Bad Kreuznach (55543)
7667;Alzeyer Strasse 69; Bad Kreuznach (55543)
7668;Alzeyer Strasse 69; Bad Kreuznach (55543)
7669;Alzeyer Strasse 69; Bad Kreuznach (55543)
7670;Alzeyer Strasse 69; Bad Kreuznach (55543)
7671;Alzeyer Strasse 69; Bad Kreuznach (55543)
7672;Alzeyer Strasse 69; Bad Kreuznach (55543)
7673;Alzeyer Strasse 69; Bad Kreuznach (55543)
7674;Bad Kreuznach; Bad Kreuznach (55543)
7675;Bad Kreuznach; Bad Kreuznach (55543)
7676;Bad Kreuznach; Bad Kreuznach (55543)
7677;Bad Kreuznach; Bad Kreuznach (55543)
7678;Bad Kreuznach; Bad Kreuznach (55545)
7679;Mainzer Strasse 28; Bad Kreuznach (55545)
7680;Bad Kreuznach; Bad Kreuznach (55545)
7681;Bad Munster am Stein-Ebernburg; Bad Munster am Stein-Ebernburg / Ebernburg (55583)
7682;Winzenheim; Bad Kreuznach (55545)
7683;Bad Munster am Stein-Ebernburg; Bad Kreuznach (55583)
7684;Kurhausstrasse 8; Bad Munster am Stein-Ebernburg (55583)
7685;Bad Kreuznach; Bad Kreuznach (55543)
7686;Kurhausstrasse 27-29; Bad Munster am Stein-Ebernburg (55583)
7687;Bad Kreuznach; Bad Kreuznach (55543)
7688;Bad Kreuznach; Bad Kreuznach (55543)
7689;Dienheimer Berg 18; Winzenheim (55545)
7690;Bad Kreuznach; Bad Kreuznach (55543)
7691;Bad Kreuznach; Bad Kreuznach (55543)
7692;Bad Kreuznach; Bad Kreuznach (55543)
7693;Winzenheim; Bad Kreuznach (55545)
7694;Bad Kreuznach; Bad Kreuznach (55543)
7695;Kurhausstrasse 8; Bad Munster am Stein-Ebernburg (55583)
7696;Neufelder Weg 60; Bad Kreuznach (55543)
7697;Winzenheim; Bad Kreuznach-Winzenheim (55545)
7698;Winzenheim; Bad Kreuznach-Winzenheim (55545)
7699;Bad Kreuznach; Bad Kreuznach (55545)
7700;Bad Kreuznach; Bad Kreuznach (55543)
7701;Winzenheim; Bad Kreuznach (55545)
7702;Winzenheim; Bad Kreuznach (55545)
7703;Bad Kreuznach; Bad Kreuznach (55543)
7704;Planig; Bad Kreuznach (55545)
7705;Bad Kreuznach; Bad Kreuznach (55543)
7706;Weilbach; Bad Kreuznach (55545)
7707;Bad Kreuznach; Bad Kreuznach (55543)
7708;Winzenheim; Bad Kreuznach (55545)
7709;Bad Kreuznach; Bad Kreuznach (55545)
7710;Bad Kreuznach; Bad Kreuznach (55543)
7711;Bad Kreuznach; Bad Kreuznach (55543)
7712;Bad Kreuznach; Bad Kreuznach (55543)
7713;Bad Kreuznach; Bad Kreuznach (55543)
7714;Bad Kreuznach; Bad Kreuznach (55545)
7715;Bad Kreuznach; Bad Kreuznach (55543)
7716;Bad Kreuznach; Bad Kreuznach (55543)
7717;Bad Kreuznach; Bad Kreuznach (55543)
7718;Bad Kreuznach; Bad Kreuznach (55543)
7719;Bad Kreuznach; Bad Kreuznach (55543)
7720;Bad Kreuznach; Bad Kreuznach (55543)
7721;Bad Kreuznach; Bad Kreuznach (55545)
7722;Bad Kreuznach; Bad Kreuznach (55543)
7723;Bad Munster am Stein-Ebernburg; Bad Kreuznach (55583)
7724;Bad Munster am Stein-Ebernburg; Bad Kreuznach (55583)
7725;Bad Kreuznach; Bad Kreuznach (55543)
7726;Bad Kreuznach; Bad Kreuznach (55543)
7727;Bad Kreuznach; Bad Kreuznach (55545)
7728;Winzenheim; Bad Kreuznach (55545)
7729;Bad Kreuznach; Bad Kreuznach (55543)
7730;Bad Kreuznach; Bad Kreuznach (55543)
7731;Bad Kreuznach; Bad Kreuznach (55543)
7732;Bad Kreuznach; Bad Kreuznach (55543)
7733;Winzenheim; Bad Kreuznach (55545)
7734;Bad Kreuznach; Bad Kreuznach (55543)
7735;Planig; Bad Kreuznach (55545)
7736;Bad Munster am Stein-Ebernburg; Bad Munster-Ebernburg (55583)
7737;Bad Kreuznach; Bad kreuznach (55543)
7738;Bad Kreuznach; Bad kreuznach (55543)
7739;Bad Kreuznach; Bad kreuznach (55543)
7740;Bad Kreuznach; Bad kreuznach (55543)
7741;Bad Kreuznach; Bad Kreuznach (55543)
7742;Bad Kreuznach; Bad Kreuznach (55543)
7743;Bad Kreuznach; Bad Kreuznach (55543)
7744;Bad Kreuznach; Bad Kreuznach (55543)
7745;Bad Kreuznach; Bad Kreuznach (55543)
7746;Bad Kreuznach; Bad Kreuznach (55543)
7747;Bad Kreuznach; Bad Kreuznach (55545)
7748;Bad Kreuznach; Bad Kreuznach (55543)
7749;Bad Munster am Stein-Ebernburg; Bad Kreuznach (55583)
7750;Bad Kreuznach; Bad Kreuznach (55543)
7751;Unknown;Unknown
7752;Bad Kreuznach; Bad Kreuznach (55543)
7753;Bad Kreuznach; Bad Kreuznach (55545)
7754;Bad Kreuznach; Bad Kreuznach (55543)
7755;Bad Kreuznach; Bad Kreuznach (55543)
7756;Winzenheim; Bad Kreuznach (55543)
7757;Bad Kreuznach; Bad Kreuznach (55545)
7758;Bad Kreuznach; Bad Kreuznach (55543)
7759;Bad Kreuznach; Bad Kreuznach (55543)
7760;Bad Kreuznach; Bad Kreuznach (55543)
7761;Bad Kreuznach; Bad Kreuznach (55543)
7762;Bad Kreuznach; Bad Kreuznach (55543)
7763;Bad Kreuznach; Bad Kreuznach (55543)
7764;Bad Kreuznach; Bad Kreuznach (55543)
7765;Bad Kreuznach; Bad Kreuznach (55543)
7766;Bad Kreuznach; Bad Kreuznach (55543)
7767;Bad Kreuznach; Bad Kreuznach (55543)
7768;Bad Kreuznach; Bad Kreuznach (55543)
7769;Bad Kreuznach; Bad Kreuznach (55543)
7770;Bad Kreuznach; Bad Kreuznach (55543)
7771;Bad Kreuznach; Bad Kreuznach (55543)
7772;Bad Kreuznach; Bad Kreuznach (55543)
7773;Bad Kreuznach; Bad Kreuznach (55543)
7774;Bad Kreuznach; Bad Kreuznach (55543)
7775;Bad Kreuznach; Bad Kreuznach (55545)
7776;Bad Kreuznach; Bad Kreuznach (55545)
7777;Bad Kreuznach; Bad Kreuznach (55543)
7778;Unknown;Unknown
7779;Kurhausstrasse 27-29; Bad Munster am Stein-Ebernburg (55583)
7780;Kurhausstrasse 27-29; Bad Munster am Stein-Ebernburg (55583)
7781;Kurhausstrasse 27-29; Bad Munster am Stein-Ebernburg (55583)
7782;Bad Kreuznach; Bad Kreuznach (55545)
7783;Kurhausstrasse 27-29; Bad Munster am Stein-Ebernburg (55583)
7784;Kurhausstrasse 27-29; Bad Munster am Stein-Ebernburg (55583)
7785;Kurhausstrasse 27-29; Bad Munster am Stein-Ebernburg (55583)
7786;Pappelweg 6a; Bad Kreuznach (55543)
7787;Bad Kreuznach; Bad Kreuznach (55543)
7788;Bad Munster am Stein-Ebernburg; Bad Munster-Ebernburg (55583)
7789;Unknown;Unknown
7790;Bad Kreuznach; Bad Kreuznach (55545)
7791;Bad Kreuznach; Bad Kreuznach (55543)
7792;Geibstrasse 1c; Bad Kreuznach (55545)
7793;Geibstrasse 1e; Bad Kreuznach (55545)
7794;Humperdinckstrasse 4; Bad Kreuznach (55543)
7795;Bad Kreuznach; Bad Kreuznach (55545)
7796;Bad Kreuznach; Bad Kreuznach (55543)
7797;Bad Kreuznach; Bad Kreuznach (55543)
7798;Bad Kreuznach; Bad Kreuznach (55543)
7799;Pappelweg; Bad Kreuznach (55543)
7800;Winzenheim; Bad Kreuznach (55545)
7801;Hargesheim;Hargesheim (55595)
7802;Hackenheim; Hackenheim (55546)
7803;Hargesheim;Hargesheim (55595)
7804;Lindenstrasse 1; Hargesheim (55595)
7805;Lindenstrasse 1; Hargesheim (55595)
7806;Lindenstrasse 1; Hargesheim (55595)
7807;Rudesheim;Rudesheim (Kreis Bad Kreuznach) (55593)
7808;Hackenheim; Hackenheim (55546)
7809;Hargesheim;Hargesheim (55595)
7810;Hargesheim;Hargesheim (55595)
7811;Bretzenheim;Bretzenheim (55559)
7812;Hargesheim;Hargesheim (55595)
7813;Hargesheim;Hargesheim (55595)
7814;Hackenheim; Hackenheim (55546)
7815;Rudesheim;Rudesheim (55593)
7816;Huffelsheim;Huffelsheim (55595)
7817;Roxheim;Roxheim (55595)
7818;Bahnhofstrasse 37; Pinneberg (25421)
7819;Bahnhofstrasse 37; Pinneberg (25421)
7820;Wahlbezirk 008; Pinneberg (25421)
7821;Wahlbezirk 008; Pinneberg (25421)
7822;Wahlbezirk 017; Pinneberg (25421)
7823;Bahnhofstrasse 37; Pinneberg (25421)
7824;Bahnhofstrasse 37; Pinneberg (25421)
7825;Bahnhofstrasse 37; Pinneberg (25421)
7826;Lindenstrasse 27; Pinneberg (25421)
7827;Wahlbezirk 004; Pinneberg (25421)
7828;Bahnhofstrasse 37; Pinneberg (25421)
7829;Wahlbezirk 019; Pinneberg-Waldenau (25421)
7830;Wahlbezirk 007; Pinneberg (25421)
7831;Wahlbezirk 011; Pinneberg (25421)
7832;Doktor-Theodor-Haubach-Strasse 14; Pinneberg (25421)
7833;Wahlbezirk 019; Pinneberg (25421)
7834;Rudolf-Kinau-Str. 34; Pinneberg (25421)
7835;Wahlbezirk 001; Pinneberg (25421)
7836;Wahlbezirk 181; Pinneberg (25421)
7837;Diesterwegstrasse 36; Pinneberg (25421)
7838;Heinrich-Boschen-Strasse xxx; Pinneberg (25421)
7839;Bahnhofstrasse 37; Pinneberg (25421)
7840;Flensburger Strasse 11 b; Pinneberg (25421)
7841;Bahnhofstrasse 37; Pinneberg (25421)
7842;Kleiner Reitweg 22; Pinneberg (25421)
7843;Wahlbezirk 019; Pinneberg (25421)
7844;Tangstedter Strasse; Pinneberg (25421)
7845;Bahnhofstrasse 37; Pinneberg (25421)
7846;Bahnhofstrasse 37; Pinneberg (25421)
7847;Wahlbezirk 001; Pinneberg (25421)
7848;Bahnhofstrasse 37; Pinneberg (25421)
7849;Bahnhofstrasse 37; Pinneberg (25421)
7850;Wahlbezirk 010; Pinneberg (25421)
7851;Nienhöfener Strasse; Pinneberg (25421)
7852;Wahlbezirk 015; Pinneberg (25421)
7853;Wahlbezirk 014; Pinneberg (25421)
7854;Wahlbezirk 008; Pinneberg (25421)
7855;Wahlbezirk 013; Pinneberg (25421)
7856;Wahlbezirk 019; Pinneberg (25421)
7857;Wahlbezirk 015; Pinneberg (25421)
7858;Wahlbezirk 004; Pinneberg (25421)
7859;Wahlbezirk 007; Pinneberg (25421)
7860;Wahlbezirk 008; Pinneberg (25421)
7861;Wahlbezirk 008; Pinneberg (25421)
7862;Wahlbezirk 007; Pinneberg (25421)
7863;Wahlbezirk 015; Pinneberg (25421)
7864;Wahlbezirk 004; Pinneberg (25421)
7865;Unknown;Unknown
7866;Wahlbezirk 012; Pinneberg (25421)
7867;Unknown;Unknown
7868;Wahlbezirk 011; Pinneberg (25421)
7869;Wahlbezirk 012; Pinneberg (25421)
7870;Wahlbezirk 012; Pinneberg (25421)
7871;Wahlbezirk 009; Pinneberg (25421)
7872;Wahlbezirk 016; Pinneberg (25421)
7873;Wahlbezirk 006; Pinneberg (25421)
7874;Flagentwiete 58; Pinneberg (25421)
7875;Wahlbezirk 009; Pinneberg (25421)
7876;Wahlbezirk 017; Pinneberg (25421)
7877;Wahlbezirk 007; Pinneberg (25421)
7878;Wahlbezirk 001; Pinneberg (25421)
7879;Wahlbezirk 005; Pinneberg (25421)
7880;Wahlbezirk 007; Pinneberg (25421)
7881;Wahlbezirk 013; Pinneberg (25421)
7882;Wahlbezirk 017; Pinneberg (25421)
7883;Wahlbezirk 010; Pinneberg (25421)
7884;Wahlbezirk 007; Pinneberg (25421)
7885;Wahlbezirk 015; Pinneberg (25421)
7886;Wahlbezirk 004; Pinneberg (25421)
7887;Wahlbezirk 008; Pinneberg (25421)
7888;Wahlbezirk 001; Pinneberg (25421)
7889;Wahlbezirk 007; Pinneberg (25421)
7890;Wahlbezirk 017; Pinneberg (25421)
7891;Wahlbezirk 017; Pinneberg (25421)
7892;Wahlbezirk 016; Pinneberg (25421)
7893;Wahlbezirk 007; Pinneberg (25421)
7894;Wahlbezirk 001; Pinneberg (24521)
7895;Wahlbezirk 019; Pinneberg-Waldenau (25421)
7896;Berliner Strasse 74; Pinneberg (25421)
7897;Wahlbezirk 008; Pinneberg (25421)
7898;Wahlbezirk 004; Pinneberg (25421)
7899;Wahlbezirk 009; Pinneberg (25421)
7900;Wahlbezirk 001; Pinneberg (25421)
7901;Datumer Chaussee 160 b; Pinneberg (25421)
7902;Wahlbezirk 017; Pinneberg (25421)
7903;Pinneberg; Pinneberg (25421)
7904;Wahlbezirk 010; Pinneberg (25421)
7905;Wahlbezirk 019; Pinneberg (25421)
7906;Wahlbezirk 001; Pinneberg (25421)
7907;Wahlbezirk 002; Pinneberg (25421)
7908;Wahlbezirk 016; Pinneberg (25421)
7909;Wahlbezirk 002; Pinneberg (25421)
7910;Wahlbezirk 005; Pinneberg (25421)
7911;Wahlbezirk 016; Pinneberg (25421)
7912;Wahlbezirk 004; Pinneberg (25421)
7913;Wahlbezirk 007; Pinneberg (25421)
7914;Wahlbezirk 011; Pinneberg (25421)
7915;Wahlbezirk 014; Pinneberg (25421)
7916;Wahlbezirk 019; Pinneberg (25421)
7917;Schunenkamp 28; Pinneberg (25421)
7918;Wahlbezirk 008; Pinneberg (25421)
7919;Wahlbezirk 005; Pinneberg (25421)
7920;Wahlbezirk 181; Pinneberg (25421)
7921;Wahlbezirk 004; Pinneberg (25421)
7922;Wahlbezirk 013; Pinneberg (25421)
7923;Unknown;Unknown
7924;Wahlbezirk 017; Pinneberg (25421)
7925;Wahlbezirk 013; Pinneberg (25421)
7926;Unknown;Unknown
7927;Wahlbezirk 007; Pinneberg (25421)
7928;Wahlbezirk 007; Pinneberg (25421)
7929;Unknown;Unknown
7930;An der Muhlenau 14 a-e; Pinneberg (25421)
7931;Unknown;Unknown
7932;Wahlbezirk 019; Pinneberg (25421)
7933;Wahlbezirk 007; Pinneberg (25421)
7934;Wahlbezirk 004; Pinneberg (25421)
7935;Wahlbezirk 011; Pinneberg (25421)
7936;Halstenbek (25469);1.780.000 6.846
7937;Erlengrundstr; Rellingen (25462)
7938;Halstenbek ; Holst (25469)
7939;Rellingen (25462);499.000 3.509
7940;Etz; Appen (25482)
7941;Rellingen (25462);443.000 5.507
7942;Hohle Strasse 15; Rellingen (25462)
7943;Halstenbek (25469);349.000 2.792
7944;Etz; Appen / Etz (25482)
7945;Rellingen (25462);388.500 5.977
7946;Hauptstrasse 26; Rellingen (25462)
7947;Hauptstrasse 26; Rellingen (25462)
7948;Hauptstrasse 26; Rellingen (25462)
7949;Hauptstrasse 26; Rellingen (25462)
7950;Hauptstrasse 26; Rellingen (25462)
7951;Hauptstrasse 26; Rellingen (25462)
7952;Unknown;Unknown
7953;Nieder-Roden; Rodgau (63110)
7954;Dudenhofen; Dudenhofen (63110)
7955;Nieder-Roden; Rodgau (63110)
7956;Nieder-Roden; Rodgau (63110)
7957;Nieder-Roden; Rodgau (63110)
7958;Nieder-Roden; Rodgau (63110)
7959;Dudenhofen; Rodgau (63110)
7960;Dudenhofen; Rodgau (63110)
7961;Dudenhofen; Rodgau (63110)
7962;Dudenhofen; Rodgau (63110)
7963;Dudenhofen; Rodgau (63110)
7964;Nieder-Roden; Rodgau (63110)
7965;Nieder-Roden; Rodgau (63110)
7966;Dudenhofen; Rodgau (63110)
7967;Dudenhofen; Rodgau (63110)
7968;Nieder-Roden; Rodgau (63110)
7969;Jugesheim; Rodgau (63110)
7970;Nieder-Roden; Rodgau (63110)
7971;Dudenhofen; Rodgau (63110)
7972;Dudenhofen; Rodgau / Dudenhofen (63110)
7973;Weiskirchen; Rodgau (63110)
7974;Weiskirchen; Rodgau (63110)
7975;Nieder-Roden; Rodgau (63110)
7976;Jugesheim; Rodgau (63110)
7977;Nieder-Roden; Rodgau (63110)
7978;Nieder-Roden; Rodgau - Nieder Roden (63110)
7979;Nieder-Roden; Rodgau - Nieder Roden (63110)
7980;Nieder-Roden; Rodgau - Nieder Roden (63110)
7981;Nieder-Roden; Rodgau - Nieder Roden (63110)
7982;Nieder-Roden; Rodgau - Nieder Roden (63110)
7983;Nieder-Roden; Rodgau - Nieder Roden (63110)
7984;Nieder-Roden; Rodgau - Nieder Roden (63110)
7985;Weiskirchen; Rodgau (63110)
7986;Fruhlingsaustr. 11; Rodgau (63110)
7987;Jugesheim; Rodgau OT Jugesheim (63110)
7988;Weiskirchen; Rodgau (63110)
7989;Hainhausen; Rodgau (63110)
7990;Hainhausen; Rodgau (63110)
7991;Nieder-Roden; Rodgau (63110)
7992;Dudenhofen; Rodgau (63110)
7993;Dudenhofen; Rodgau (63110)
7994;Dudenhofen; Rodgau (63110)
7995;Jugesheim; Rodgau (63110)
7996;Jugesheim; Rodgau (63110)
7997;Nieder-Roden; Rodgau (63110)
7998;Nieder-Roden; Rodgau (63110)
7999;Nieder-Roden; Rodgau (63110)
8000;Jugesheim; Rodgau (63110)
8001;Nieder-Roden; Rodgau (63110)
8002;Dudenhofen; Rodgau (63110)
8003;Dudenhofen; Rodgau (63110)
8004;Nieder-Roden; Rodgau (63110)
8005;Jugesheim; Rodgau (63110)
8006;Jugesheim; Rodgau (63110)
8007;Nieder-Roden; Rodgau (63110)
8008;Weiskirchen; Rodgau (63110)
8009;Nieder-Roden; Rodgau (63110)
8010;Nieder-Roden; Rodgau (63110)
8011;Nieder-Roden; Rodgau (63110)
8012;Dudenhofen; Rodgau (63110)
8013;Dudenhofen; Rodgau (63110)
8014;Weiskirchen; Rodgau (63110)
8015;Dudenhofen; Rodgau (63110)
8016;Dudenhofen; Rodgau (63110)
8017;Dudenhofen; Rodgau (63110)
8018;Dudenhofen; Rodgau (63110)
8019;Dudenhofen; Rodgau (63110)
8020;Dudenhofen; Rodgau / Dudenhofen (63110)
8021;Jugesheim; Rodgau (63110)
8022;Nieder-Roden; Rodgau (63110)
8023;Dudenhofen; Rodgau (63110)
8024;Weiskirchen; Rodgau (63110)
8025;Dietrich-Bonhoeffer-Strasse 2A; Rodgau (63110)
8026;Weiskirchen; Rodgau (63110)
8027;Weiskirchen; Rodgau (63110)
8028;Dietrich-Bonhoeffer-Strasse 2A; Rodgau (63110)
8029;Weiskirchen; Rodgau (63110)
8030;Weiskirchen; Rodgau (63110)
8031;Weiskirchen; Rodgau (63110)
8032;Weiskirchen; Rodgau (63110)
8033;Weiskirchen; Rodgau (63110)
8034;Weiskirchen; Rodgau (63110)
8035;Nieder-Roden; Rodgau (63110)
8036;Nieder-Roden; Rodgau (63110)
8037;Dudenhofen; Rodgau (63110)
8038;Dudenhofen; Rodgau (63110)
8039;Nieder-Roden; Rodgau (63110)
8040;Dudenhofen; Rodgau (63110)
8041;Dudenhofen; Rodgau (63110)
8042;Dudenhofen; Rodgau (63110)
8043;Dudenhofen; Rodgau (63110)
8044;Nieder-Roden; Rodgau (63110)
8045;Nieder-Roden; Rodgau (63110)
8046;Borsigstrasse 7a; Rodgau / Nieder Roden (63110)
8047;Jugesheim; Rodgau (63110)
8048;Dudenhofen; Rodgau (63110)
8049;Jugesheim; Rodgau (63110)
8050;Nieder-Roden; Rodgau (63110)
8051;Ober-Roden; Rödermark (63322)
8052;Ober-Roden; Rödermark (63322)
8053;Ober-Roden; Rödermark (63322)
8054;Ober-Roden; Rödermark (63322)
8055;Seligenstadt; Seligenstadt (63500)
8056;Waldacker; Rödermark (63322)
8057;Waldacker; Rödermark (63322)
8058;Ober-Roden; Rödermark (63322)
8059;Ober-Roden; Rödermark (63322)
8060;Waldacker; Rödermark (63322)
8061;Froschhausen; Seligenstadt Froschhausen (63500)
8062;Ober-Roden; Rödermark (63322)
8063;Dietzenbach; Dietzenbach (63128)
8064;Ober-Roden; Rödermark (63322)
8065;Waldacker; Rödermark-Waldacker (63322)
8066;Saalfeldener Str.; Rödermark (63322)
8067;Seligenstadt; Seligenstadt (63500)
8068;Ober-Roden; Rödermark (63322)
8069;Babenhausen; Babenhausen (64832)
8070;Waldacker; Rödermark (63322)
8071;Rembrucken; Heusenstamm (63150)
8072;Waldacker; Rödermark (63322)
8073;Balingen; Balingen (72336)
8074;Balingen; Balingen (72336)
8075;Wilhelm-Kraut-Strasse 30; Balingen (72336)
8076;Wilhelm-Kraut-Strasse 30; Balingen (72336)
8077;Wilhelmsstrasse 56; Balingen (72336)
8078;Weilstetten; Balingen (72336)
8079;Ostdorf; Balingen (72336)
8080;Ostdorf; Balingen (72336)
8081;Ostdorf; Balingen (72336)
8082;Ostdorf; Balingen (72336)
8083;Ostdorf; Balingen (72336)
8084;Weilstetten; Balingen (72336)
8085;Frommern; Balingen (72336)
8086;Frommern; Balingen (72336)
8087;Frommern; Balingen (72336)
8088;Frommern; Balingen (72336)
8089;Thomas-Mann-Ring 4; Balingen (72336)
8090;Rosswangen; Balingen (72336)
8091;Frommern; Balingen (72336)
8092;Endingen; Balingen (72336)
8093;Wilhelm-Kraut-Strasse 30; Balingen (72336)
8094;Weilstetten; Balingen (72336)
8095;Caspar-Nagelstrasse 14/16; Balingen (72336)
8096;Balingen; Balingen (72336)
8097;Engstlatt; Balingen (72336)
8098;Weilstetten; Balingen-Weilstetten (72336)
8099;Balingen; Balingen (72336)
8100;Balingen; Balingen (72336)
8101;Durrwangen; Balingen (72336)
8102;Ottmarsheimer Str. 1; Balingen (72336)
